1,82;1776362734.0
1,21;1776362716.0
1,29;1776362698.0
1,93;1776362676.0
1,04;1776362659.0
4,02;1776362629.0
1,02;1776362617.0
11,76;1776362576.0
1,74;1776362553.0
13,30;1776362509.0
1,34;1776362493.0
3,78;1776362465.0
1,30;1776362449.0
3,55;1776362420.0
1,17;1776362406.0
1,11;1776362393.0
2,59;1776362369.0
25,48;1776362311.0
3,84;1776362283.0
17,53;1776362236.0
1,41;1776362220.0
3,80;1776362190.0
5,40;1776362158.0
10,78;1776362117.0
1,48;1776362100.0
1,87;1776362081.0
1,32;1776362066.0
2,19;1776362044.0
43,86;1776361987.0
7,96;1776361951.0
1,67;1776361933.0
24,07;1776361883.0
1,58;1776361866.0
2,81;1776361842.0
1,13;1776361828.0
6,82;1776361793.0
32,24;1776361739.0
2,36;1776361717.0
1,71;1776361696.0
1,07;1776361683.0
2,30;1776361659.0
1,39;1776361642.0
2,95;1776361616.0
4,15;1776361588.0
2,97;1776361562.0
1,02;1776361551.0
4,34;1776361523.0
1,14;1776361509.0
11,64;1776361468.0
1,02;1776361457.0
1,80;1776361439.0
9,85;1776361400.0
1,66;1776361383.0
1,51;1776361366.0
2,94;1776361341.0
2,18;1776361320.0
1,15;1776361305.0
2,15;1776361285.0
2,78;1776361275.0
6,03;1776361224.0
13,05;1776361181.0
1,15;1776361167.0
1,22;1776361153.0
1,39;1776361138.0
1,54;1776361120.0
1,00;1776361107.0
4,24;1776361075.0
4,03;1776361046.0
13,17;1776361004.0
1,08;1776360990.0
2,54;1776360967.0
1,06;1776360952.0
1,86;1776360932.0
3,16;1776360906.0
8,22;1776360869.0
1,80;1776360847.0
3,77;1776360819.0
9,77;1776360778.0
6,42;1776360744.0
2,25;1776360722.0
13,50;1776360680.0
2,63;1776360656.0
2,31;1776360634.0
1,03;1776360622.0
1,01;1776360610.0
1,00;1776360597.0
3,23;1776360571.0
3,75;1776360544.0
1,29;1776360528.0
1,15;1776360515.0
18,19;1776360469.0
1,40;1776360452.0
6,43;1776360417.0
1,03;1776360404.0
1,02;1776360393.0
2,32;1776360370.0
1,14;1776360355.0
6,09;1776360322.0
1,32;1776360307.0
3,98;1776360277.0
2,23;1776360256.0
1,42;1776360236.0
40,11;1776360179.0
2,76;1776360156.0
1,15;1776360141.0
1,00;1776360129.0
1,82;1776360111.0
2,25;1776360089.0
4,58;1776360060.0
2,16;1776360039.0
3,56;1776360013.0
1,46;1776359993.0
2,96;1776359969.0
9,80;1776359930.0
2,88;1776359903.0
1,00;1776359891.0
1,40;1776359873.0
5,83;1776359841.0
1,82;1776359822.0
4,75;1776359787.0
1,28;1776359770.0
1,23;1776359755.0
7,80;1776359713.0
1,17;1776359699.0
12,01;1776359655.0
2,83;1776359627.0
1,40;1776359607.0
1,78;1776359586.0
3,35;1776359557.0
2,26;1776359534.0
1,21;1776359520.0
1,20;1776359506.0
5,98;1776359473.0
1,98;1776359454.0
2,04;1776359433.0
4,66;1776359402.0
1,24;1776359385.0
1,69;1776359365.0
2,51;1776359341.0
2,68;1776359318.0
1,33;1776359302.0
1,04;1776359288.0
3,08;1776359260.0
25,26;1776359210.0
8,43;1776359171.0
9,23;1776359130.0
1,26;1776359116.0
1,89;1776359096.0
1,04;1776359078.0
28,89;1776359025.0
1,00;1776359010.0
109,37;1776358941.0
3,41;1776358915.0
1,40;1776358896.0
2,38;1776358872.0
4,47;1776358843.0
2,25;1776358822.0
4,47;1776358793.0
1,61;1776358771.0
3,92;1776358744.0
3,57;1776358717.0
1,40;1776358702.0
1,47;1776358687.0
1,89;1776358668.0
29,47;1776358615.0
5,13;1776358585.0
1,03;1776358574.0
1,22;1776358560.0
1,00;1776358548.0
1,90;1776358525.0
2,01;1776358504.0
2,62;1776358481.0
3,26;1776358454.0
1,00;1776358443.0
1,21;1776358430.0
2,94;1776358405.0
1,74;1776358385.0
1,06;1776358372.0
4,61;1776358343.0
1,58;1776358326.0
4,29;1776358296.0
1,63;1776358279.0
2,29;1776358257.0
1,00;1776358246.0
4,40;1776358217.0
6,31;1776358185.0
1,18;1776358170.0
1,34;1776358156.0
2,60;1776358133.0
6,29;1776358099.0
1,44;1776358084.0
5,78;1776358051.0
2,48;1776358025.0
1,08;1776358013.0
1,14;1776357996.0
1,35;1776357980.0
16,52;1776357934.0
1,05;1776357923.0
1,44;1776357907.0
4,20;1776357878.0
1,67;1776357862.0
1,56;1776357843.0
6,54;1776357804.0
2,28;1776357783.0
1,70;1776357766.0
1,33;1776357751.0
1,17;1776357738.0
1,17;1776357725.0
1,06;1776357713.0
5,12;1776357680.0
1,95;1776357660.0
1,75;1776357642.0
4,23;1776357610.0
1,72;1776357590.0
9,39;1776357552.0
2,75;1776357529.0
1,00;1776357517.0
2,16;1776357496.0
2,36;1776357469.0
1,02;1776357455.0
1,37;1776357439.0
1,47;1776357419.0
1,79;1776357398.0
1,00;1776357382.0
1,33;1776357361.0
1,01;1776357344.0
4,04;1776357310.0
1,14;1776357295.0
3,69;1776357264.0
6,99;1776357226.0
1,00;1776357215.0
1,38;1776357199.0
5,95;1776357165.0
3,05;1776357135.0
1,52;1776357116.0
1,40;1776357096.0
4,39;1776357064.0
1,25;1776357046.0
2,90;1776357021.0
8,01;1776356982.0
10,24;1776356941.0
2,41;1776356919.0
14,32;1776356874.0
1,09;1776356860.0
5,18;1776356823.0
2,53;1776356797.0
3,36;1776356770.0
18,50;1776356720.0
1,08;1776356705.0
2,37;1776356682.0
1,00;1776356669.0
1,00;1776356655.0
2,20;1776356634.0
2,57;1776356610.0
35,28;1776356553.0
1,00;1776356537.0
1,57;1776356516.0
41,87;1776356458.0
3,42;1776356427.0
1,12;1776356410.0
1,30;1776356393.0
88,22;1776356328.0
1,40;1776356309.0
1,53;1776356290.0
1,09;1776356275.0
46,90;1776356215.0
1,36;1776356195.0
2,13;1776356173.0
2,81;1776356143.0
2,51;1776356120.0
1,64;1776356100.0
12,42;1776356056.0
77,38;1776355988.0
1,16;1776355975.0
1,09;1776355961.0
1,62;1776355942.0
1,38;1776355925.0
5,32;1776355894.0
5,98;1776355861.0
1,91;1776355839.0
2,48;1776355815.0
1,12;1776355802.0
4,06;1776355772.0
1,75;1776355752.0
2,75;1776355728.0
1,07;1776355715.0
2,34;1776355692.0
36,86;1776355637.0
3,03;1776355611.0
2,41;1776355589.0
1,09;1776355576.0
1,85;1776355556.0
1,17;1776355541.0
1,18;1776355528.0
1,71;1776355506.0
5,21;1776355473.0
1,79;1776355454.0
1,44;1776355437.0
68,68;1776355372.0
1,04;1776355360.0
1,55;1776355342.0
6,31;1776355306.0
1,08;1776355290.0
1,00;1776355277.0
1,63;1776355258.0
7,02;1776355223.0
1,03;1776355211.0
8,01;1776355174.0
10,35;1776355134.0
7,20;1776355099.0
2,87;1776355075.0
4,34;1776355045.0
6,58;1776355009.0
2,80;1776354985.0
2,18;1776354963.0
1,08;1776354951.0
1,04;1776354937.0
1,79;1776354919.0
3,09;1776354893.0
3,37;1776354868.0
1,38;1776354850.0
1,78;1776354832.0
1,51;1776354814.0
23,01;1776354765.0
1,01;1776354750.0
1,11;1776354736.0
1,15;1776354723.0
1,28;1776354702.0
1,80;1776354677.0
5,65;1776354644.0
1,20;1776354630.0
1,71;1776354610.0
7,39;1776354573.0
2,64;1776354550.0
1,72;1776354531.0
1,06;1776354518.0
57,79;1776354457.0
3,81;1776354428.0
8,94;1776354390.0
2,46;1776354367.0
2,73;1776354343.0
1,56;1776354327.0
2,30;1776354303.0
8,61;1776354265.0
7,20;1776354228.0
1,60;1776354210.0
3,04;1776354183.0
3,55;1776354156.0
1,29;1776354142.0
2,40;1776354117.0
6,34;1776354084.0
2,19;1776354061.0
1,07;1776354048.0
2,47;1776354025.0
1,13;1776354008.0
1,45;1776353989.0
14,43;1776353942.0
5,22;1776353907.0
1,94;1776353887.0
1,68;1776353869.0
1,38;1776353853.0
9,11;1776353812.0
4,29;1776353782.0
1,86;1776353763.0
